"LotFrontage","LotArea","OverallQual","YearBuilt","MasVnrArea","ExterQual","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MSZoning_data[[col]]RL","MSZoning_data[[col]]RM","LotShape_data[[col]]IR1","LotShape_data[[col]]IR2","LotShape_data[[col]]Reg","LandContour_data[[col]]HLS","LotConfig_data[[col]]CulDSac","Neighborhood_data[[col]]BrkSide","Neighborhood_data[[col]]Edwards","Neighborhood_data[[col]]IDOTRR","Neighborhood_data[[col]]NAmes","Neighborhood_data[[col]]NoRidge","Neighborhood_data[[col]]NridgHt","Neighborhood_data[[col]]OldTown","Neighborhood_data[[col]]Sawyer","Neighborhood_data[[col]]Somerst","Neighborhood_data[[col]]StoneBr","Neighborhood_data[[col]]Timber","BldgType_data[[col]]1Fam","HouseStyle_data[[col]]1.5Fin","HouseStyle_data[[col]]2Story","RoofStyle_data[[col]]Gable","RoofStyle_data[[col]]Hip","RoofMatl_data[[col]]WdShngl","Electrical_data[[col]]FuseA","Electrical_data[[col]]FuseF","Electrical_data[[col]]SBrkr","GarageType_data[[col]]0","GarageType_data[[col]]Attchd","GarageType_data[[col]]BuiltIn","GarageType_data[[col]]Detchd","SaleType_data[[col]]New","SaleType_data[[col]]WD","SaleCondition_data[[col]]Normal","SaleCondition_data[[col]]Partial","Exterior1st_data[[col]]CemntBd","Exterior1st_data[[col]]MetalSd","Exterior1st_data[[col]]VinylSd","Exterior1st_data[[col]]Wd Sdng","Exterior2nd_data[[col]]CmentBd","Exterior2nd_data[[col]]MetalSd","Exterior2nd_data[[col]]VinylSd","Exterior2nd_data[[col]]Wd Sdng","Foundation_data[[col]]BrkTil","Foundation_data[[col]]CBlock","Foundation_data[[col]]PConc","MasVnrType_data[[col]]BrkFace","MasVnrType_data[[col]]None","MasVnrType_data[[col]]Stone"
0.15068493,0.0322512795,7,20,0,4,4,3,1,1,0,0.362585616,0.1386252,5,1,0.117714548,0.52348668,0.30030143,0,2,1,4,1,4,8,1,20,3,2,0.3060649,3,3,0.11668611,0.087751371,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.16438356,0.0407581388,1,101,0,2,2,1,4,4,0.0620127569,0.14255137,0.11178396,4,0,0.130793942,0,0.10738508,1,0,1,1,1,2,4,0,43,1,0,0,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.12328767,0.0352707472,5,27,0,4,4,3,3,6,0.052799433,0.244863014,0.14238953,5,1,0.133088573,0,0.10926903,0,1,0,2,1,3,5,0,25,1,2,0.4062059,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.27739726,0.0460071514,8,19,0,4,4,3,1,1,0,0.676369863,0.25859247,5,1,0.285910968,0.42905569,0.40165787,0,3,0,4,1,4,8,1,19,2,2,0.4301834,3,3,0.18553092,0.391224863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0.22945205,0.0471803501,9,13,0.21875,4,5,3,3,6,0.2560240964,0.175941781,0.30376432,5,1,0.349242772,0,0.286737,1,1,1,1,1,5,8,1,13,3,3,0.5881523,3,3,0.13185531,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.13356164,0.031891374,6,23,0.01,3,4,3,1,1,0,0.420376712,0.16072013,5,1,0.154428637,0.38401937,0.27618689,0,2,1,3,1,3,7,1,23,3,2,0.3265162,3,3,0.11668611,0.115173675,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.09931507,0.0172941644,5,99,0,3,3,3,1,2,0.0386250886,0.345890411,0.16792144,3,1,0.158788435,0.3220339,0.25565185,0,2,0,3,1,4,6,1,99,1,1,0.2172073,3,3,0,0,0.4384058,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0.13356164,0.0275771811,7,17,0,4,4,4,1,1,0,0.553510274,0.21162029,5,1,0.221890776,0,0.18217784,1,2,0,2,1,4,5,1,17,2,2,0.403385,3,3,0.25204201,0.221206581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.19863014,0.0371357124,7,17,0,4,4,3,3,1,0,0.401969178,0.15368249,5,1,0.138825149,0.41549637,0.2756217,0,2,1,3,1,4,8,0,17,2,2,0.4506347,3,3,0.168028,0.096892139,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.13356164,0.0359905583,6,95,0,3,2,2,1,1,0,0.335616438,0.12831424,3,0,0.103258375,0,0.08477769,0,1,0,2,1,3,5,0,73,1,2,0.2538787,2,1,0,0,0.16485507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.16438356,0.2421510201,6,31,0,4,4,3,3,6,0.1745216159,0.254708904,0.25859247,5,1,0.170949977,0.42324455,0.3050113,1,2,1,3,1,4,9,2,31,3,2,0.3533145,3,3,0.25204201,0.422303473,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.07534247,0.0087966533,8,19,0.01,4,4,3,1,6,0.0042523033,0.52739726,0.20556465,5,1,0.214547958,0,0.17614921,0,2,0,2,1,4,6,1,19,3,2,0.303244,3,3,0.17036173,0.036563071,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.12671233,0.0332328402,5,113,0,3,3,3,1,1,0,0.281678082,0.10769231,3,1,0.07434603,0.25472155,0.16013564,0,1,0,5,1,3,8,0,43,1,0,0,3,1,0,0.276051188,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
0.17465753,0.0275771811,6,47,0.159375,3,3,3,3,5,0.1118001417,0.175513699,0.17037643,5,1,0.181505278,0,0.14902035,1,1,0,3,1,3,6,1,46,1,1,0.248237,3,3,0.3453909,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0.24657534,0.0377760639,7,24,0.078125,4,4,3,1,1,0,0.628424658,0.24026187,5,1,0.2627352,0,0.21571213,0,2,0,3,1,4,6,0,24,2,2,0.4069111,3,3,0.14002334,0.045703839,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.25684932,0.0522283765,10,16,0.17,5,5,3,3,6,0.226789511,0.172089041,0.27528642,5,1,0.323083983,0.28571429,0.37641296,1,2,1,3,1,5,9,1,15,3,3,0.596615,3,3,0.22870478,0.244972578,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.09931507,0.0332094697,5,123,0,3,3,4,1,3,0.0427002126,0.098030822,0.14091653,5,1,0.143873336,0.19661017,0.19461191,1,1,0,4,1,3,7,0,45,1,1,0.2708039,3,3,0,0.237659963,0.20289855,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.17123288,0.0509897404,6,22,0,3,5,3,1,5,0.1222537208,0.04880137,0.13158756,5,1,0.107847637,0.56029056,0.30651846,1,2,1,3,1,4,7,1,22,3,2,0.3949224,3,3,0.14585764,0.351005484,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.16438356,0.0329009792,5,64,0,3,0,0,0,0,0,0,0,3,1,0.125745755,0,0.10324039,0,1,0,3,1,3,5,0,64,2,1,0.2073343,3,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.16438356,0.0287270093,4,82,0,3,3,3,1,3,0.0471296953,0.223458904,0.1289689,3,1,0.104176228,0,0.08553127,0,1,0,2,1,3,4,2,43,1,0,0,3,3,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.13356164,0.041290986,5,83,0,3,3,3,1,1,0,0.314640411,0.1202946,4,1,0.092014686,0.14479419,0.13187641,0,1,0,2,1,3,5,0,83,1,1,0.1692525,3,3,0,0.071297989,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.1609589,0.0386594686,5,67,0,3,3,3,3,4,0.1309355067,0.173373288,0.18723404,3,1,0.185865076,0,0.15259985,1,1,0,3,1,3,6,0,67,1,1,0.4203103,3,3,0.05134189,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.13356164,0.0275771811,5,51,0,3,3,3,3,3,0.1376683203,0.050085616,0.14631751,3,1,0.128499312,0,0.10550113,0,1,0,2,1,3,6,0,38,2,2,0.4231312,3,3,0.25087515,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.16438356,0.0294000795,5,61,0.18,3,3,3,1,5,0.0956768249,0.13869863,0.14140753,3,1,0.124368977,0.45326877,0.27844763,0,2,0,4,1,3,8,1,61,2,1,0.1861777,3,3,0,0.307129799,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0.13356164,0.0358363131,5,103,0,3,2,1,1,1,0,0.411386986,0.15728314,4,1,0.170491051,0,0.13997739,0,1,0,2,1,3,6,0,103,1,1,0.2383639,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.15068493,0.0319007221,7,17,0.0625,4,4,3,1,6,0.143869596,0.119863014,0.1787234,5,1,0.178522258,0.21210654,0.22908817,1,2,0,2,1,4,7,0,16,3,2,0.3088858,3,3,0,0.307129799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0.05821918,0.0638622076,8,27,0,4,4,3,1,6,0.1392629341,0.202910959,0.20621931,5,1,0.218907756,0,0.17972871,1,1,1,1,1,5,4,2,27,3,2,0.3526093,3,3,0.14002334,0.054844607,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.15068493,0.0349014934,7,18,0,4,4,3,3,6,0.0042523033,0.550513699,0.21440262,5,1,0.223955943,0,0.1838734,0,2,0,3,1,4,6,1,18,3,2,0.2820874,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.13356164,0.0415994765,5,83,0,3,3,3,1,1,0,0.287671233,0.10998363,5,1,0.077558513,0,0.06367747,0,1,0,2,1,3,4,0,83,1,1,0.1692525,3,1,0.19603267,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0.24657534,0.0504335226,8,25,0.40625,4,4,3,1,1,0,0.488441781,0.18674304,4,1,0.1906838,0.53171913,0.36341372,0,2,1,4,1,4,10,1,25,3,2,0.2961918,3,3,0.168028,0.224862888,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.16438356,0.0423660287,6,28,0,3,4,3,1,1,0,0.345034247,0.13191489,4,1,0.108306563,0.37094431,0.23323286,0,2,1,3,1,3,7,1,28,3,2,0.2630465,3,3,0,0.073126143,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0.16438356,0.0406225899,4,47,0,3,3,3,1,4,0.1977321049,0.070633562,0.2096563,5,1,0.295089491,0,0.24227581,1,2,0,3,1,3,8,1,30,1,2,0.3455571,3,3,0.14002334,0.142595978,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.10273973,0.0429082241,6,87,0,3,3,3,1,1,0,0.455479452,0.17414075,5,1,0.190913263,0,0.24585531,0,1,0,3,1,3,6,0,87,1,1,0.1692525,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.14383562,0.0667274299,6,108,0,3,4,3,1,1,0,0.359589041,0.13747954,5,1,0.116108307,0.40677966,0.2535795,0,2,0,4,1,3,8,0,63,1,1,0.2172073,3,3,0,0,0.28985507,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.30136986,0.0600808619,7,17,0.21875,4,5,4,1,1,0,0.45505137,0.17397709,5,1,0.169114273,0.53317191,0.34626978,0,2,1,3,1,4,9,1,17,2,3,0.667842,3,3,0.22403734,0.113345521,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.21917808,0.0444039356,8,16,0.0625,4,5,3,1,6,0.139794472,0.104880137,0.16923077,5,1,0.164295548,0.49782082,0.32856066,1,2,1,3,1,5,8,1,15,3,3,0.5895628,3,3,0,0.186471664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.1609589,0.0386594686,5,65,0,3,3,2,1,1,0,0.546232877,0.20883797,3,1,0.216154199,0,0.17746797,0,1,0,3,1,3,5,0,65,1,1,0.2468265,3,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.27054795,0.1558811844,5,68,0,3,3,3,2,3,0.1871013466,0,0.17283142,3,0,0.165672327,0,0.1360211,1,1,0,3,1,3,5,0,68,3,2,0.403385,3,3,0.30805134,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.16438356,0.0145037276,7,14,0.27,5,5,3,3,6,0.1024096386,0.381849315,0.2405892,5,1,0.262505737,0,0.21552374,1,2,1,2,1,4,7,1,14,3,2,0.3413258,3,3,0,0.263254113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0.11986301,0.0358035944,5,96,0,3,3,3,1,1,0,0.431506849,0.16497545,4,1,0.159247361,0,0.13074604,0,1,0,2,1,3,5,1,96,1,2,0.2538787,3,3,0,0,0.23550725,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.13013699,0.0464044497,7,30,0,4,4,3,1,4,0.0088589653,0.213613014,0.17675941,5,1,0.17117944,0.49249395,0.33214017,0,2,1,3,1,4,9,1,30,1,3,0.4781382,3,3,0.22870478,0.341864717,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.17808219,0.0355184744,7,16,0,4,4,3,3,6,0.0042523033,0.563356164,0.2193126,5,1,0.230839835,0,0.18952524,0,2,0,3,1,4,6,0,16,3,2,0.2792666,3,3,0.11668611,0.054844607,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.18150685,0.0305873005,6,45,0.126875,3,3,3,1,5,0.0370304748,0.198202055,0.10998363,3,1,0.077558513,0.35254237,0.20082894,0,1,1,3,1,3,6,1,45,3,2,0.3102962,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.22260274,0.09871696,6,105,0,3,4,3,1,4,0.1998582566,0.10359589,0.22422259,3,0,0.237723726,0.60726392,0.43142427,1,2,1,4,1,3,10,1,105,1,3,0.6093089,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.13356164,0.0320643156,5,83,0,3,3,3,1,5,0.0552799433,0.190068493,0.12373159,2,0,0.09683341,0.18305085,0.1507159,1,1,1,3,1,3,7,0,83,1,1,0.1692525,3,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.15068493,0.0334198042,5,55,0,3,3,3,1,4,0.1373139617,0.120291096,0.17283142,5,1,0.165672327,0,0.1360211,1,1,0,3,1,3,6,1,55,1,1,0.2143865,3,3,0,0.155393053,0.33333333,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.19520548,0.0269228073,7,26,0.125,3,4,4,4,6,0.2319277108,0.014982877,0.21996727,5,1,0.231757687,0,0.19027882,2,2,0,2,2,3,8,0,26,3,4,0.5528914,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.16438356,0.0716773002,6,46,0.07875,4,4,3,1,5,0.2207654146,0.15239726,0.26219313,4,1,0.290959156,0,0.2388847,0,2,0,3,1,4,8,1,46,3,2,0.3730606,3,3,0.28004667,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0.27054795,0.095585314,5,69,0,3,3,3,1,1,0,0.422945205,0.16170213,5,1,0.150068839,0,0.12321025,0,1,0,2,1,3,4,0,69,2,2,0.3667137,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.20205479,0.036925378,8,25,0.295625,4,4,3,1,6,0.1746987952,0.207191781,0.2405892,4,1,0.260670032,0.56174334,0.43255463,1,2,1,4,1,4,8,1,25,3,3,0.4908322,3,3,0,0.120658135,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.17465753,0.0359905583,6,67,0.04625,3,4,3,1,2,0.1091424522,0.248287671,0.19574468,4,1,0.197797155,0,0.16239638,1,1,0,2,1,3,6,1,67,2,1,0.2094499,3,3,0,0.080438757,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0.13356164,0.0097127766,7,77,0,3,3,3,1,1,0,0.278681507,0.10654664,4,1,0.08558972,0.33026634,0.19875659,0,1,1,3,1,3,6,2,76,1,1,0.1692525,3,2,0,0,0.22826087,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16438356,0.0537521326,7,34,0.090625,4,4,3,4,6,0.2689581857,0,0.24844517,4,1,0.300596604,0,0.24679729,1,2,0,2,1,4,5,1,34,3,2,0.4012694,3,3,0.09334889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0.19178082,0.0340882002,4,66,0,3,3,3,1,3,0.05102764,0.264982877,0.14844517,5,1,0.131482331,0,0.10795026,0,1,0,3,1,3,5,0,59,1,1,0.248237,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.14726027,0.0255299259,7,16,0.0675,4,4,3,1,6,0.1176470588,0.232876712,0.19770867,5,1,0.200550711,0,0.16465712,1,2,0,2,1,4,6,0,16,2,2,0.4428773,3,3,0.12252042,0.098720293,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.37328767,0.0474748183,6,35,0,3,4,3,2,6,0.178065202,0.165667808,0.22782324,3,1,0.247361175,0,0.20308968,1,2,0,3,1,4,6,1,35,1,2,0.4062059,3,3,0,0,0.30615942,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.0017761574,6,52,0.145,3,3,3,1,5,0.0685683912,0.04109589,0.07905074,3,1,0.034189995,0.2440678,0.12302185,0,1,1,2,1,3,4,0,52,1,1,0.1861777,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.13356164,0.0200331861,6,103,0,3,3,3,1,1,0,0.385702055,0.14746318,4,1,0.173015145,0.05326877,0.16277317,0,1,0,4,1,3,7,0,43,1,0,0,3,1,0,0.179159049,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.01027397,0.0028979411,5,52,0.235,3,3,3,1,5,0.0834514529,0.125856164,0.12520458,5,1,0.098898577,0.2905569,0.19423512,1,1,1,2,1,3,6,0,52,1,2,0.3102962,3,3,0.28004667,0.065813528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.27054795,0.0445862254,6,26,0,3,4,3,1,1,0,0.39640411,0.15155483,5,1,0.135842129,0.3283293,0.23926149,0,2,1,3,1,3,7,1,26,3,2,0.3314528,3,3,0,0.065813528,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,0.0027577181,4,51,0,3,4,3,3,5,0.0877037562,0.057791096,0.10310966,4,1,0.067921065,0,0.05576488,1,1,0,1,1,3,3,0,43,1,0,0,3,3,0.10268378,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
